release_date,budget,revenue_worldwide,runtime,genres,cast_popularity_mean,cast_popularity_max,director_popularity,original_language,imdb_rating,imdb_votes,mpaa_rating,domestic_box_office,rotten_tomatoes_score,metacritic_score,season
2017-04-28,35000000.0,14400000.0,85,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy']",0.200566666666666,0.2566,0.1552,en,5.8,2479.0,PG,0.0,64.0,58.0,Spring
2018-10-26,5000000.0,134801.0,86,"['Animation', 'Documentary', 'History']",0.06266666666666601,0.0698,0.46230000000000004,en,7.3,2850.0,N/A,3190.0,89.0,78.0,Fall
2001-05-11,65000000.0,117487473.0,133,"['Adventure', 'Drama', 'Romance', 'Action']",4.265566666666667,5.1505,0.7331000000000001,en,7.0,215323.0,PG-13,56569702.0,59.0,56.0,Spring
2001-03-30,4000000.0,83977925.5,99,"['Action', 'Comedy', 'Crime']",0.43870000000000003,0.7119000000000001,0.7119000000000001,es,6.4,8128.0,Unrated,0.0,64.0,58.0,Spring
2004-07-07,120000000.0,203567857.0,126,"['Adventure', 'War', 'History', 'Action', 'Drama']",4.4756,7.2702,1.2413,en,6.3,181016.0,PG-13,51882244.0,30.0,46.0,Summer
2005-09-03,35000000.0,83977925.5,75,"['Animation', 'Comedy', 'Family']",1.5728666666666662,2.0058,0.5047,en,6.7,2040.0,G,0.0,64.0,58.0,Fall
2025-11-19,150000000.0,450000000.0,137,"['Fantasy', 'Adventure', 'Romance']",5.261366666666666,6.4894,0.9196000000000001,en,7.1,28626.0,PG,270440920.0,68.0,58.0,Fall
2003-03-14,40000000.0,160466000.0,87,"['Adventure', 'Action', 'Comedy']",4.044266666666666,8.904,0.7395,en,6.3,182845.0,PG,28082366.0,33.0,51.0,Spring
2018-01-17,55000000.0,371985018.0,105,"['Drama', 'Romance']",4.6552,10.2102,0.5379,en,4.6,80950.0,R,100407760.0,11.0,31.0,Winter
2002-08-07,38000000.0,119723358.0,100,"['Family', 'Action', 'Adventure', 'Comedy', 'Science Fiction']",2.820133333333333,5.1414,1.3529,en,5.3,77257.0,PG,85846429.0,75.0,66.0,Summer
2022-05-21,170000000.0,1488732821.0,131,"['Action', 'Drama']",6.938099999999999,14.2865,1.7665000000000002,en,8.2,813768.0,PG-13,718732821.0,96.0,78.0,Spring
2024-03-14,35000000.0,692018.0,119,"['Action', 'Drama']",1.391266666666666,3.5121,1.0124,en,6.4,5975.0,N/A,5491.0,81.0,66.0,Spring
2014-12-17,127000000.0,363204635.0,98,"['Adventure', 'Comedy', 'Fantasy', 'Family']",4.021533333333333,4.5556,2.5127,en,6.2,146202.0,PG,113746621.0,48.0,47.0,Winter
2008-06-04,130000000.0,632091832.0,90,"['Animation', 'Family', 'Comedy', 'Action', 'Adventure']",7.3181,11.8399,0.44430000000000003,en,7.6,561209.0,PG,216064546.0,87.0,74.0,Summer
2019-06-19,34000000.0,31626978.0,119,"['Action', 'Adventure', 'Thriller']",3.22,5.8065,2.2712,en,6.7,105358.0,R,7743794.0,34.0,40.0,Summer
2004-04-23,70000000.0,130300000.0,146,"['Action', 'Drama', 'Thriller']",5.742866666666667,7.021,1.2528000000000001,en,7.7,409576.0,R,77911774.0,39.0,47.0,Spring
2018-05-04,13000000.0,83977925.5,95,"['Comedy', 'Crime']",5.6463,9.6562,0.1143,en,3.8,8943.0,R,0.0,0.0,58.0,Spring
2023-09-13,14000000.0,10644463.0,93,"['Romance', 'Drama']",2.465733333333333,2.9869,0.38670000000000004,en,4.7,11022.0,R,0.0,64.0,58.0,Fall
2015-06-26,10000000.0,6341684.0,99,"['Horror', 'Thriller']",9.8141,17.4851,1.333,en,4.9,112851.0,R,36336.0,37.0,53.0,Summer
2005-07-13,40000000.0,288500000.0,119,"['Comedy', 'Romance']",3.581233333333333,4.3362,0.6016,en,7.0,391860.0,R,209273411.0,75.0,64.0,Summer
2020-01-26,35000000.0,83977925.5,94,"['Documentary', 'Drama']",0.087666666666666,0.1506,0.19770000000000001,en,7.6,92712.0,PG-13,0.0,84.0,78.0,Winter
2006-06-01,10000000.0,25978375.0,105,"['Drama', 'Comedy', 'Music']",2.5047333333333333,3.2691,0.8627,en,6.7,23948.0,PG-13,20342852.0,81.0,75.0,Summer
2015-03-12,15000000.0,9104716.0,103,"['Drama', 'Romance', 'War']",2.8209,3.2655,0.23,en,7.0,29663.0,Not Rated,0.0,75.0,63.0,Spring
2015-08-25,35000000.0,83977925.5,77,"['Animation', 'Action', 'Adventure', 'Family', 'Comedy']",2.199166666666666,3.3731,0.35650000000000004,en,6.3,1462.0,Not Rated,0.0,64.0,58.0,Summer
2000-03-17,23000000.0,112880294.0,98,['Horror'],6.529,14.2701,0.6859000000000001,en,6.7,326625.0,R,53331147.0,50.0,39.0,Spring
2015-12-15,245000000.0,2068223624.0,136,"['Adventure', 'Action', 'Science Fiction']",3.4639,5.2402,2.5721,en,7.7,1013790.0,PG-13,936662225.0,93.0,80.0,Winter
2024-04-24,35000000.0,83703350.0,109,"['Action', 'Crime', 'Thriller', 'Comedy']",2.475933333333333,4.7398,1.0112,ko,6.6,6307.0,N/A,1154475.0,91.0,58.0,Spring
2004-08-03,15000000.0,92863945.0,119,"['Adventure', 'Drama', 'Action']",4.1831,4.8002,2.1926,zh,7.5,118227.0,PG-13,11050094.0,87.0,89.0,Summer
2000-04-13,7000000.0,34300000.0,102,"['Thriller', 'Drama', 'Crime']",4.108033333333333,6.851,0.78,en,7.6,802752.0,R,15070285.0,68.0,64.0,Spring
2017-12-20,45000000.0,185400345.0,93,"['Comedy', 'Music']",4.538466666666667,6.0946,0.5497000000000001,en,5.8,77071.0,PG-13,104897530.0,29.0,40.0,Winter
2024-03-07,60000000.0,5000.0,107,"['Fantasy', 'Action', 'Adventure']",7.138433333333332,17.5297,0.43470000000000003,en,6.1,114302.0,PG-13,0.0,56.0,46.0,Spring
2002-02-04,6000000.0,16200000.0,94,"['Adventure', 'Drama', 'History']",0.12453333333333301,0.1991,0.7773,en,7.4,31391.0,PG,6199600.0,87.0,80.0,Winter
2009-11-11,7300000.0,10329747.0,103,"['Thriller', 'Crime', 'Drama', 'Action']",3.939866666666666,6.6083,0.18910000000000002,en,7.2,93017.0,R,1818681.0,64.0,55.0,Fall
2020-11-05,35000000.0,83977925.5,95,"['Comedy', 'Family', 'Romance', 'TV Movie']",2.4864,2.83,0.4444,en,5.9,13793.0,TV-PG,0.0,50.0,47.0,Fall
2020-04-16,21000000.0,3215636.0,107,"['Drama', 'Romance']",3.385066666666667,6.3945,0.5987,en,6.5,19004.0,PG,0.0,28.0,32.0,Spring
2020-01-17,75000.0,9500000.0,64,"['Family', 'Fantasy']",0.18096666666666603,0.2031,0.0789,it,1.6,475.0,TV-MA,0.0,64.0,58.0,Winter
2006-12-08,100000000.0,171700000.0,143,"['Drama', 'Thriller', 'Action']",7.781533333333333,10.9301,1.1111,en,8.0,617290.0,R,57377916.0,64.0,64.0,Winter
2019-09-03,35000000.0,83977925.5,80,"['Fantasy', 'Animation', 'Family', 'Adventure', 'Comedy', 'Mystery', 'Horror']",3.1836,5.3777,0.3027,en,5.7,1501.0,Not Rated,0.0,64.0,58.0,Fall
2003-03-07,75000000.0,86500000.0,121,"['War', 'Action', 'Drama']",5.583033333333333,8.1279,1.2413,en,6.6,135739.0,R,43734876.0,34.0,48.0,Spring
2022-12-22,78000000.0,65267446.0,189,"['Drama', 'Comedy']",6.2852,9.566,1.0825,en,7.1,198997.0,R,15658225.0,57.0,61.0,Winter
2001-06-08,5000000.0,33600000.0,106,"['Drama', 'Romance']",2.2906,4.0162,2.1516,es,7.7,136419.0,R,13839658.0,90.0,89.0,Summer
2011-07-21,35000000.0,149500000.0,109,"['Romance', 'Comedy']",4.918633333333333,10.2637,0.7794000000000001,en,6.5,414735.0,R,55802754.0,69.0,63.0,Summer
2002-06-07,27000000.0,73839240.0,116,"['Comedy', 'Drama']",4.3515000000000015,8.7741,0.4546,en,6.1,21588.0,PG-13,69599016.0,43.0,48.0,Summer
2009-05-16,9000000.0,1709178.0,103,"['Drama', 'Romance']",2.700033333333333,3.664,0.3415,en,6.3,13325.0,R,0.0,64.0,58.0,Spring
2011-02-10,80000000.0,214945591.0,117,"['Comedy', 'Romance']",3.391,4.691,1.2493,en,6.4,281989.0,PG-13,103028109.0,19.0,33.0,Winter
2023-09-06,38500000.0,269670590.0,110,['Horror'],2.077166666666667,3.3835,0.6052000000000001,en,5.6,77794.0,R,86267073.0,51.0,47.0,Fall
2024-11-13,310000000.0,462180717.0,148,"['Action', 'Adventure', 'Drama']",6.746566666666666,10.6229,2.5366,en,6.5,279451.0,R,172438016.0,70.0,64.0,Fall
2001-12-15,35000000.0,10539779.0,99,"['Action', 'Animation', 'Adventure', 'Fantasy']",1.477666666666666,2.2529,0.9305,ja,7.1,2994.0,Not Rated,0.0,64.0,58.0,Winter
2006-12-14,55000000.0,307077295.0,117,['Drama'],4.380766666666667,5.6192,0.5907,en,8.0,607328.0,PG-13,163566459.0,67.0,64.0,Winter
2000-05-31,30000000.0,173959438.0,98,"['Crime', 'Comedy']",3.018666666666667,3.8393,1.0096,en,5.3,94730.0,PG-13,117559438.0,31.0,33.0,Spring
2023-09-21,22800000.0,83977925.5,93,"['Horror', 'Science Fiction']",1.255066666666666,3.103,0.19720000000000001,en,6.2,77264.0,PG-13,0.0,83.0,60.0,Fall
2001-05-26,15000000.0,4035384.0,107,"['Animation', 'Science Fiction']",0.8328666666666661,1.0789,1.2101,ja,7.2,23501.0,PG-13,722932.0,87.0,75.0,Spring
2006-10-11,19000000.0,83258226.0,118,"['Fantasy', 'Drama', 'War']",2.0468,4.3764,3.3846,es,8.2,735103.0,R,37646380.0,95.0,98.0,Fall
2006-10-04,90000000.0,291465000.0,151,"['Drama', 'Thriller', 'Crime']",9.141433333333334,14.9267,4.4983,en,8.5,1515328.0,R,132399394.0,91.0,85.0,Fall
2006-09-13,63700000.0,135039924.0,147,"['Crime', 'Fantasy', 'Drama']",2.5609666666666673,3.1268,0.7684000000000001,en,7.5,276404.0,R,2223293.0,59.0,56.0,Fall
2003-09-11,29000000.0,98769390.0,102,"['Action', 'Crime', 'Thriller']",4.536833333333333,6.6058,1.3529,en,6.3,174213.0,R,56359780.0,66.0,56.0,Fall
2020-05-11,35000000.0,83977925.5,85,"['Documentary', 'Comedy']",1.998633333333333,2.3628,0.23320000000000002,en,6.8,8743.0,TV-MA,0.0,60.0,44.0,Spring
2001-04-20,4500000.0,6582065.0,108,"['Fantasy', 'Drama', 'Horror', 'Thriller']",0.5054000000000001,0.7794000000000001,3.3846,es,7.4,72828.0,R,755249.0,93.0,78.0,Spring
2006-10-20,35000000.0,83977925.5,88,"['Family', 'Fantasy', 'Comedy', 'TV Movie', 'Action']",1.6292,2.5508,0.3211,en,5.3,8129.0,TV-PG,0.0,64.0,58.0,Fall
2001-11-15,35000000.0,83977925.5,93,"['Comedy', 'Romance']",2.988033333333333,3.3295,0.5432,en,6.2,7605.0,R,0.0,29.0,58.0,Fall
2020-10-02,2500000.0,911000.0,103,"['Horror', 'Thriller', 'Science Fiction']",2.450866666666666,4.0828,0.4445,en,6.5,51226.0,R,752885.0,64.0,72.0,Fall
2000-04-21,6000000.0,10409377.0,97,"['Drama', 'Romance']",4.429666666666667,6.6943,2.4815,en,7.2,181615.0,R,4906229.0,80.0,77.0,Spring
2019-02-01,35000000.0,83977925.5,83,"['Thriller', 'Horror']",3.039199999999999,5.0677,0.194,en,4.9,2577.0,TV-MA,0.0,64.0,58.0,Winter
2002-06-14,84000000.0,275650703.0,87,"['Mystery', 'Adventure', 'Comedy']",3.343733333333333,5.3777,1.0096,en,5.3,137567.0,PG,153322074.0,32.0,35.0,Summer
2005-12-21,60000000.0,129181830.0,94,"['Comedy', 'Family', 'Adventure']",2.553966666666666,2.8398,0.6306,en,5.6,65900.0,PG,82571173.0,8.0,34.0,Winter
2011-06-06,20000000.0,87793.0,113,"['War', 'Drama']",3.6236333333333333,5.8556,1.3824,en,5.6,14517.0,R,17479.0,35.0,31.0,Summer
2016-02-02,35000000.0,83977925.5,90,['Comedy'],3.324166666666666,7.6118,0.48190000000000005,en,5.7,17492.0,R,0.0,64.0,58.0,Winter
2006-06-28,223000000.0,391081192.0,154,"['Science Fiction', 'Action', 'Adventure']",2.8266999999999998,3.0708,0.9127000000000001,en,6.1,301156.0,PG-13,200081192.0,72.0,72.0,Summer
2002-10-25,35000000.0,71142361.0,91,"['Horror', 'Mystery', 'Thriller']",2.404466666666666,2.4833,0.3383,en,5.6,114180.0,R,30113491.0,14.0,28.0,Fall
2020-07-24,35000000.0,83977925.5,132,"['Comedy', 'Romance']",6.390466666666666,11.4248,0.4172,en,5.7,41392.0,TV-14,0.0,29.0,39.0,Summer
2003-05-30,60000000.0,176070171.0,110,"['Action', 'Crime']",7.654133333333333,11.0899,0.8741,en,7.0,400854.0,PG-13,106128601.0,72.0,68.0,Spring
2006-03-17,20000000.0,57194667.0,105,"['Comedy', 'Romance']",2.9628,5.8776,0.46140000000000003,en,6.4,188759.0,PG-13,33741133.0,44.0,45.0,Spring
2012-10-17,61000000.0,61319383.0,110,"['Family', 'Adventure', 'Comedy']",0.935299999999999,1.8756,0.44220000000000004,fr,5.3,17604.0,N/A,0.0,64.0,58.0,Fall
2011-11-16,110000000.0,712171856.0,117,"['Adventure', 'Fantasy', 'Romance']",5.260433333333333,7.0176,0.7975,en,4.9,267699.0,PG-13,281287133.0,26.0,45.0,Fall
2012-11-13,120000000.0,829747654.0,115,"['Adventure', 'Fantasy', 'Drama', 'Romance']",5.260433333333333,7.0176,0.7975,en,5.6,277870.0,PG-13,293144686.0,49.0,52.0,Fall
2017-04-12,250000000.0,1236000000.0,136,"['Action', 'Crime', 'Thriller']",11.300400000000002,16.3832,0.8741,en,6.6,268529.0,PG-13,226008385.0,67.0,56.0,Spring
2013-09-12,5000000.0,161921515.0,106,"['Horror', 'Thriller']",3.162166666666666,4.8634,2.269,en,6.6,198038.0,PG-13,83586447.0,38.0,40.0,Fall
2005-03-04,29000000.0,21733230.0,103,"['Drama', 'Mystery', 'Science Fiction', 'Thriller', 'Fantasy']",4.505533333333333,7.2702,0.46530000000000005,en,7.1,122024.0,R,6303762.0,44.0,44.0,Spring
2006-09-15,50000000.0,49332692.0,121,"['Crime', 'Thriller', 'Drama']",14.222733333333332,34.5755,1.232,en,5.6,79061.0,R,22545080.0,31.0,49.0,Fall
2022-06-29,35000000.0,16914773.0,139,"['Thriller', 'Mystery', 'Romance']",1.572966666666666,2.364,3.0698,ko,7.3,63309.0,Not Rated,2179864.0,94.0,85.0,Summer
2000-11-10,85000000.0,58292295.0,90,"['Comedy', 'Fantasy']",2.9534000000000002,4.2467,0.6443,en,5.3,117416.0,PG-13,39464775.0,21.0,38.0,Fall
2000-06-09,90000000.0,237200000.0,118,"['Action', 'Crime', 'Thriller']",7.241166666666667,11.8399,0.5941000000000001,en,6.5,306851.0,PG-13,101648571.0,25.0,35.0,Summer
2004-04-02,66000000.0,99318987.0,122,"['Fantasy', 'Action']",2.752066666666666,4.4644,3.3846,en,6.9,365031.0,PG-13,59623958.0,81.0,72.0,Spring
2013-07-18,20000000.0,46100000.0,109,"['Comedy', 'Action', 'Science Fiction']",3.002833333333333,4.6901,2.6385,en,6.9,309994.0,R,26004851.0,89.0,81.0,Summer
2006-08-11,38000000.0,29907685.0,88,"['Horror', 'Science Fiction', 'Mystery', 'Drama']",3.5093333333333323,5.438,0.5912000000000001,en,4.7,31712.0,PG-13,20264436.0,11.0,29.0,Summer
2017-01-06,4000000.0,30000000.0,107,"['Drama', 'Mystery', 'Thriller']",1.551733333333333,2.1245,0.8947,es,8.0,205323.0,TV-MA,0.0,67.0,58.0,Winter
2018-06-07,70000000.0,297718711.0,111,"['Crime', 'Comedy', 'Action']",8.209433333333333,12.1024,0.5640000000000001,en,6.3,257432.0,PG-13,140295726.0,69.0,61.0,Summer
2000-12-22,45000000.0,212000000.0,110,"['Comedy', 'Crime', 'Action']",4.178033333333333,8.7741,0.33130000000000004,en,6.3,242923.0,PG-13,106807667.0,41.0,43.0,Winter
2006-12-14,45000000.0,78568977.0,114,"['Action', 'Drama', 'Fantasy']",3.342699999999999,4.2189,2.1926,zh,7.0,47117.0,R,6566773.0,65.0,70.0,Winter
2005-05-03,130000000.0,218366336.0,144,"['Drama', 'Action', 'Adventure', 'History', 'War']",4.757666666666666,7.9106000000000005,2.5366,en,7.3,342434.0,R,47527678.0,39.0,63.0,Spring
2011-07-29,50000000.0,145079584.0,118,"['Comedy', 'Drama', 'Romance']",6.1024,8.2501,0.5029,en,7.4,601291.0,PG-13,84379584.0,79.0,68.0,Summer
2002-05-03,16000000.0,14569236.0,112,"['Comedy', 'Drama']",2.566533333333333,4.2132,1.685,en,6.5,28431.0,PG-13,4850753.0,47.0,46.0,Spring
2014-11-03,3500000.0,292092.0,94,"['Comedy', 'Drama', 'Music', 'Romance']",2.011333333333333,4.3654,0.8423,en,5.9,10938.0,PG-13,145427.0,59.0,60.0,Fall
2006-09-22,76000000.0,70595464.0,109,"['Drama', 'Action', 'Thriller', 'Science Fiction']",1.963966666666666,3.3085,2.1516,en,7.9,557669.0,R,35552383.0,92.0,84.0,Fall
2016-05-19,35000000.0,83977925.5,100,"['Drama', 'Romance']",0.9843333333333331,1.314,0.1915,es,5.5,2819.0,N/A,0.0,64.0,58.0,Spring
2024-06-05,100000000.0,404547819.0,115,"['Action', 'Comedy', 'Crime', 'Thriller', 'Adventure']",4.526633333333334,5.6192,0.6039,en,6.5,105544.0,R,193573217.0,65.0,54.0,Summer
2002-06-09,1000000.0,1239541.0,92,"['Comedy', 'Horror', 'Thriller', 'Mystery', 'Fantasy']",1.1208,1.9474,0.5314,en,6.9,53173.0,R,1239183.0,78.0,57.0,Summer
2006-10-06,35000000.0,83977925.5,151,['Documentary'],1.7142,3.0989,0.3932,en,7.8,7560.0,N/A,0.0,87.0,58.0,Fall
2024-12-26,35000000.0,83977925.5,118,"['Drama', 'Romance']",6.106633333333334,10.676,0.7106,es,5.2,14368.0,N/A,0.0,18.0,58.0,Winter
2025-10-15,35000000.0,83977925.5,112,"['Romance', 'Drama']",7.486633333333334,10.676,0.7106,es,5.5,3229.0,N/A,0.0,64.0,58.0,Fall
2023-06-09,65000000.0,83977925.5,122,"['Action', 'Thriller', 'Crime']",3.2319,5.5952,0.9266000000000001,en,7.0,165877.0,R,0.0,80.0,57.0,Summer
2006-08-04,72500000.0,163000000.0,108,['Comedy'],2.3287,3.0943,1.3717000000000001,en,6.6,209231.0,PG-13,148213377.0,72.0,66.0,Summer
2020-09-04,200000000.0,69965374.0,115,"['Adventure', 'Fantasy', 'Action']",5.900666666666666,9.4439,0.4948,en,5.8,165234.0,PG-13,0.0,72.0,66.0,Fall
2012-08-17,35000000.0,83977925.5,75,"['Animation', 'Family', 'Fantasy', 'Adventure']",3.527233333333333,4.6451,0.2642,en,7.0,15741.0,G,0.0,62.0,58.0,Summer
2021-09-29,250000000.0,774153024.0,163,"['Action', 'Thriller', 'Adventure']",5.2188,7.1996,0.7612,en,7.3,471236.0,PG-13,160891007.0,83.0,68.0,Fall
2021-12-22,100000000.0,125897478.0,131,"['Action', 'Adventure', 'Thriller']",4.142566666666666,5.9131,1.3863,en,6.3,192236.0,R,37176373.0,41.0,44.0,Winter
2021-05-26,200000000.0,233503234.0,134,"['Comedy', 'Crime', 'Adventure']",5.562866666666667,8.2184,2.2803,en,7.3,286888.0,PG-13,86103234.0,75.0,59.0,Spring
2001-11-18,115000000.0,143049560.0,126,"['Action', 'Crime', 'Thriller']",4.7608,8.3003,1.2528000000000001,en,7.1,173256.0,R,62362560.0,64.0,63.0,Fall
2004-08-04,65000000.0,220239925.0,120,"['Drama', 'Crime', 'Thriller']",6.784766666666667,14.2865,1.3628,en,7.5,459783.0,R,101005703.0,86.0,71.0,Summer
2011-07-15,134005.0,1332231.0,104,"['Drama', 'History']",3.873766666666666,4.9911,0.76,en,6.1,4073.0,PG-13,1348205.0,22.0,42.0,Summer
2013-09-13,35000000.0,83977925.5,400,['Documentary'],0.297833333333333,0.496,0.2293,en,8.5,2062.0,Not Rated,0.0,64.0,58.0,Fall
2022-10-19,35000000.0,83977925.5,149,"['Fantasy', 'Comedy', 'Adventure', 'Drama']",2.0816,4.0104,1.0944,en,5.9,40950.0,PG-13,0.0,38.0,30.0,Fall
2019-05-17,35000000.0,83977925.5,96,"['Mystery', 'Thriller']",6.072,12.0384,0.1598,en,5.6,10281.0,Not Rated,0.0,84.0,63.0,Spring
2005-09-16,3000000.0,1919197.0,96,"['Comedy', 'Drama']",2.5705,3.6601,0.5938,en,6.5,22308.0,R,1328679.0,70.0,69.0,Fall
2005-06-29,100000000.0,333535934.0,106,"['Action', 'Fantasy', 'Science Fiction']",5.524733333333334,7.3932,0.5700000000000001,en,5.7,368633.0,PG-13,154696080.0,28.0,40.0,Summer
2009-12-02,8000000.0,5021219.0,93,['Comedy'],0.792033333333333,1.5591,0.6007,en,4.8,44740.0,R,0.0,64.0,58.0,Winter
2000-11-22,75000000.0,248118121.0,106,"['Thriller', 'Drama', 'Mystery']",7.350133333333333,14.5879,1.896,en,7.3,462900.0,PG-13,95011339.0,70.0,62.0,Fall
2022-06-23,35000000.0,83977925.5,86,"['Animation', 'Comedy', 'Science Fiction', 'TV Movie']",2.084333333333333,3.0551,0.37070000000000003,en,7.0,14006.0,13+,0.0,97.0,70.0,Summer
2015-04-22,235000000.0,1405403694.0,141,"['Action', 'Adventure', 'Science Fiction']",6.015666666666667,8.0931,1.2401,en,7.3,980909.0,PG-13,459005868.0,75.0,66.0,Spring
2005-11-16,9000000.0,83977925.5,95,"['Adventure', 'Drama', 'Thriller']",2.587533333333333,3.8916,0.5461,en,4.9,10882.0,TV-MA,0.0,17.0,58.0,Fall
2007-04-26,15000000.0,72304846.0,100,"['Horror', 'Thriller', 'Science Fiction']",4.6269,6.3916,0.43470000000000003,en,6.8,346925.0,R,28638916.0,73.0,78.0,Spring
2023-04-05,27500000.0,31843086.0,121,"['Adventure', 'Action', 'Drama', 'History']",2.238866666666666,3.8348,0.165,fr,6.7,25742.0,Not Rated,0.0,64.0,79.0,Spring
2015-05-28,10000000.0,120453155.0,97,"['Horror', 'Thriller']",2.4977,4.3074,0.9595,en,6.1,125032.0,PG-13,52218558.0,56.0,52.0,Spring
2007-02-08,10000000.0,159814490.0,102,['Comedy'],3.750866666666666,4.9304,0.646,en,4.2,82924.0,PG-13,95673607.0,9.0,27.0,Winter
2025-10-22,55000000.0,44558072.0,120,"['Drama', 'Music']",2.874633333333333,4.1929,0.7997000000000001,en,6.9,11907.0,PG-13,22663794.0,60.0,59.0,Fall
2006-08-11,12000000.0,114197742.0,104,"['Music', 'Drama', 'Romance', 'Crime']",2.9148,5.8776,0.5817,en,6.5,132003.0,PG-13,65328121.0,22.0,48.0,Summer
2007-06-20,110000000.0,383531464.0,128,"['Action', 'Thriller']",4.074366666666666,4.8908000000000005,1.0104,en,7.1,432576.0,PG-13,134529403.0,82.0,69.0,Summer
2005-11-04,35000000.0,83977925.5,89,"['Romance', 'Drama']",1.120933333333333,1.6146,0.12760000000000002,es,6.0,3565.0,R,2808241.0,18.0,41.0,Fall
2002-12-10,45000000.0,306776732.0,113,"['Comedy', 'Crime', 'Drama']",3.975199999999999,4.4155,0.6846,en,7.2,253859.0,PG-13,170687518.0,87.0,81.0,Winter
2025-11-26,210000000.0,4000000.0,145,"['Thriller', 'Mystery', 'Drama']",8.5382,13.8241,2.8553,en,6.6,584.0,PG-13,0.0,64.0,80.0,Fall
2002-03-15,33000000.0,102984862.0,100,"['Horror', 'Action', 'Science Fiction']",3.553866666666666,5.993,1.2019,en,6.6,305227.0,R,40119709.0,36.0,35.0,Spring
2004-09-10,45000000.0,129342769.0,94,"['Horror', 'Action', 'Science Fiction']",3.343766666666666,5.993,0.6111,en,6.1,218048.0,R,51201453.0,18.0,36.0,Fall
2015-03-04,49000000.0,104399548.0,120,"['Crime', 'Action', 'Science Fiction']",3.129266666666666,4.9911,0.6763,en,6.8,281010.0,R,31569268.0,32.0,41.0,Spring
2006-12-07,40000000.0,120654337.0,139,"['Action', 'Drama', 'History']",1.095033333333333,1.4621,6.0842,en,7.8,351181.0,R,50866635.0,65.0,68.0,Winter
2020-01-25,45000000.0,83977925.5,99,"['Family', 'Mystery', 'Comedy', 'Fantasy']",1.954466666666666,2.9895,0.7524000000000001,en,6.0,3496.0,PG,0.0,85.0,60.0,Winter
2006-12-05,85000000.0,205219880.0,136,"['Comedy', 'Romance']",6.781733333333334,8.3642,1.8161,en,7.0,353657.0,PG-13,63224849.0,51.0,52.0,Winter
2013-02-08,12000000.0,210565.0,86,"['Comedy', 'Drama']",2.7112333333333343,2.9187000000000003,0.5465,en,4.6,5906.0,R,45350.0,16.0,28.0,Winter
2010-03-14,35000000.0,83977925.5,93,"['Documentary', 'Comedy']",1.6762000000000001,4.5318000000000005,0.131,en,6.6,4908.0,Not Rated,0.0,72.0,55.0,Spring
2003-10-03,35000000.0,131100000.0,110,"['Comedy', 'Music']",4.021133333333333,7.152,1.9393,en,7.2,349693.0,PG-13,81261177.0,92.0,82.0,Fall
2003-03-28,35200000.0,37788228.0,95,"['Comedy', 'Drama']",1.677066666666666,2.4438,2.4438,en,5.5,21783.0,PG-13,38125247.0,29.0,44.0,Spring
2001-10-05,28000000.0,77516304.0,90,"['Comedy', 'Romance']",4.750866666666666,7.9886,0.3714,en,6.8,125420.0,PG-13,50294317.0,58.0,52.0,Fall
2017-12-13,300000000.0,1332698830.0,152,"['Adventure', 'Action', 'Science Fiction']",2.3563666666666663,3.3731,2.8553,en,6.8,707056.0,PG-13,620181382.0,91.0,84.0,Winter
2000-08-25,28000000.0,90449929.0,99,['Comedy'],3.912166666666666,6.6943,0.7759,en,6.2,112721.0,PG-13,68379000.0,65.0,52.0,Summer
2019-12-18,489900000.0,1074144248.0,142,"['Adventure', 'Action', 'Science Fiction']",2.891666666666667,3.5235000000000003,2.5721,en,6.4,528173.0,PG-13,515202542.0,51.0,53.0,Winter
2001-12-11,35000000.0,83977925.5,140,['Drama'],0.45876666666666605,0.6529,0.5689000000000001,de,7.5,14488.0,R,6180200.0,85.0,72.0,Winter
2006-12-20,110000000.0,574480841.0,108,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",5.193566666666666,6.961,2.5127,en,6.5,401598.0,PG,250863268.0,42.0,48.0,Winter
2009-11-04,200000000.0,325286646.0,96,"['Animation', 'Family', 'Fantasy', 'Drama']",6.176933333333333,8.1371,1.8764,en,6.8,136559.0,PG,137855863.0,52.0,55.0,Fall
2000-10-13,3600000.0,43805.0,94,"['Crime', 'Drama']",3.8169,5.1329,5.8404,en,6.6,14981.0,R,43805.0,83.0,65.0,Fall
2006-03-10,15000000.0,69623713.0,107,"['Horror', 'Thriller']",1.717566666666666,2.6428000000000003,0.6238,en,6.4,191132.0,R,41778863.0,51.0,52.0,Spring
